SCHOOL_ID,the_geom,SCHOOL_NM,SCH_ADDR,GRADE_CAT,GRADES,SCH_TYPE,X,Y
610215,POINT (-87.70506349901873 41.84092947477637),MADERO,"3202 W 28TH ST, 60623",MS,"6, 7, 8","District, non-alternative",-87.705063499,41.8409294756
610216,POINT (-87.64812287126006 41.85483515176224),WALSH,"2015 S PEORIA ST, 60608",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6481228707,41.8548351529
610217,POINT (-87.63539247674137 41.843979425202356),"WARD, J","2701 S SHIELDS AVE, 60616",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.635392477,41.843979426
610218,POINT (-87.5753891748772 41.72676239720553),WARREN,"9239 S JEFFERY AVE, 60617",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5753891744,41.726762398
610219,POINT (-87.53601518617194 41.68815892491478),"WASHINGTON, G","3611 E 114TH ST, 60617",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5360151859,41.6881589257
610220,POINT (-87.69129575097844 41.964365972942865),WATERS,"4540 N CAMPBELL AVE, 60625",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.691295751,41.964365974
610221,POINT (-87.72752509105129 41.86994329412222),WEBSTER,"4055 W ARTHINGTON ST, 60624",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.727525091,41.8699432949
610223,POINT (-87.65820406084654 41.76504845992893),WENTWORTH,"1340 W 71ST ST, 60636",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6582040603,41.7650484608
610225,POINT (-87.65542042083905 41.68390641254829),WHISTLER,"11533 S ADA ST, 60643",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6554204209,41.6839064133
610226,POINT (-87.710950671115 41.79234666762262),SANDOVAL,"5534 S ST LOUIS AVE, 60629",ES,"PE, PK, K, 1, 2, 3, 4, 5","District, non-alternative",-87.7109506712,41.7923466684
610227,POINT (-87.72558233066019 41.84007983457432),WHITNEY,"2815 S KOMENSKY AVE, 60623",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7255823306,41.8400798358
610228,POINT (-87.67339086459673 41.850453450771575),WHITTIER,"1900 W 23RD ST, 60608",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6733908646,41.8504534515
610229,POINT (-87.67776177150952 41.90708043938563),PRITZKER,"2009 W SCHILLER ST, 60622",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.677761771,41.9070804406
610230,POINT (-87.77831381944962 42.00750540069939),WILDWOOD,"6950 N HIAWATHA AVE, 60646",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7783138193,42.0075054018
610231,POINT (-87.62930873942591 41.852827209142944),NATIONAL TEACHERS,"55 W CERMAK RD, 60616",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6293087391,41.8528272101
610234,POINT (-87.70031704309835 41.915037890659235),YATES,"1839 N RICHMOND ST, 60647",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.700317043,41.9150378919
610235,POINT (-87.76710612353881 41.90679133990063),YOUNG,"1434 N PARKSIDE AVE, 60651",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7671061237,41.9067913407
610237,POINT (-87.62713784960644 41.809162187086166),BEETHOVEN,"25 W 47TH ST, 60609",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6271378496,41.8091621878
610238,POINT (-87.65298113960564 41.76536112119979),BOND,"7050 S MAY ST, 60621",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6529811396,41.765361122
610239,POINT (-87.67216972896314 41.80234314173998),DALEY,"5024 S WOLCOTT AVE, 60609",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6721697284,41.8023431425
610242,POINT (-87.64978592318764 41.959983608233635),BRENNEMANN,"4251 N CLARENDON AVE, 60613",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6497859233,41.9599836093
610244,POINT (-87.75332556771113 41.87291244196378),CLARK HS,"5101 W HARRISON ST, 60644",HS,"7, 8, 9, 10, 11, 12","District, non-alternative",-87.7533255676,41.872912443
610245,POINT (-87.76770516944958 41.89036790589601),DOUGLASS HS,"543 N WALLER AVE, 60644",HS,"9, 10, 11, 12","District, non-alternative",-87.7677051689,41.8903679071
610246,POINT (-87.6257282441754 41.79846441803342),BEASLEY,"5255 S STATE ST, 60609",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6257282441,41.7984644188
610248,POINT (-87.77643154361535 41.94213773650901),CHGO ACAD ES,"3400 N AUSTIN AVE, 60634",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7764315436,41.9421377375
610249,POINT (-87.69022417885297 41.79404867818119),TALMAN,"5450 S TALMAN AVE, 60632",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6902241787,41.7940486791
610250,POINT (-87.63372992103585 41.901389697958734),SALAZAR,"160 W WENDELL ST, 60610",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6337299209,41.9013896989
610251,POINT (-87.69918650807519 41.88292248494144),CATHER,"2908 W WASHINGTON BLVD, 60612",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.699186508,41.882922486
610252,POINT (-87.6803158787571 41.87989725324825),DETT,"2131 W MONROE ST, 60612",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6803158788,41.879897254
610254,POINT (-87.71574391716666 41.85891088692201),DVORAK TECH ACAD,"3615 W 16TH ST, 60623",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7157439174,41.858910888
610256,POINT (-87.59909936080332 41.81733672848805),ROBINSON,"4225 S LAKE PARK AVE, 60653",ES,"PE, PK, K, 1, 2, 3","District, non-alternative",-87.5990993607,41.8173367294
610257,POINT (-87.70506196604718 41.889286739241626),MORTON,"431 N TROY ST, 60612",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7050619659,41.8892867399
610263,POINT (-87.6172508362637 41.77989998378764),DULLES,"6311 S CALUMET AVE, 60637",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6172508363,41.7798999845
610268,POINT (-87.60121103377703 41.74018301252928),ASHE,"8505 S INGLESIDE AVE, 60619",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6012110339,41.7401830132
610269,POINT (-87.65479521421223 41.9709485683438),MCCUTCHEON,"4865 N SHERIDAN RD, 60640",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6547952143,41.970948569
610271,POINT (-87.70224061658628 41.87378750726368),JENSEN,"3030 W HARRISON ST, 60612",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7022406162,41.8737875079
610274,POINT (-87.70310206392668 41.861836848594415),JOHNSON,"1420 S ALBANY AVE, 60623",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7031020638,41.8618368492
610276,POINT (-87.61665461990088 41.81435775701362),MOLLISON,"4415 S DR MARTIN LUTHER KING JR DR, 60653",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6166546197,41.8143577582
610279,POINT (-87.60675438996638 41.76067315418397),TANNER,"7350 S EVANS AVE, 60619",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6067543896,41.7606731553
610281,POINT (-87.55681870381267 41.76031546991943),POWELL,"7511 S SOUTH SHORE DR, 60649",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5568187037,41.7603154706
610282,POINT (-87.74673040241986 41.89779162840889),MCNAIR,"4820 W WALTON ST, 60651",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7467304019,41.8977916292
610284,POINT (-87.67316926416453 42.00773000281642),NEW FIELD,"1707 W MORSE AVE, 60626",ES,"PE, PK, K, 1, 2, 3","District, non-alternative",-87.6731692641,42.0077300037
610287,POINT (-87.70957304512808 41.74235100755378),ASHBURN,"8300 S ST LOUIS AVE, 60652",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7095730449,41.7423510084
610290,POINT (-87.63724981274179 41.772709380524674),MAYS,"6656 S NORMAL BLVD, 60621",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6372498124,41.7727093815
610291,POINT (-87.72884764458752 41.77530608514162),LEE,"6448 S TRIPP AVE, 60629",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7288476447,41.7753060863
610293,POINT (-87.72466192393867 41.87882636813239),MELODY,"3937 W WILCOX ST, 60624",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7246619238,41.8788263691
610295,POINT (-87.64695744263803 41.68103203964508),HIGGINS,"11710 S MORGAN ST, 60643",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6469574426,41.6810320407
610297,POINT (-87.57968064758568 41.75619650091393),SCHOOL OF LEADRSHP HS,"7627 S CONSTANCE AVE, 60649",HS,12,"District, non-alternative",-87.5796806473,41.7561965019
610298,POINT (-87.62807699162437 41.74718511769878),LENART,"8101 S LA SALLE ST, 60620",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6280769919,41.7471851186
610299,POINT (-87.6413336822503 41.765307544651975),HINTON,"644 W 71ST ST, 60621",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6413336817,41.7653075455
610300,POINT (-87.6347512638679 41.748895661248476),WESTCOTT,"409 W 80TH ST, 60620",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6347512638,41.7488956625
610304,POINT (-87.68872394838384 41.87884780423051),PHOENIX MILITARY HS,"145 S CAMPBELL AVE, 60612",HS,"9, 10, 11, 12","District, non-alternative",-87.6887239478,41.8788478053
610305,POINT (-87.74923885096332 41.873587528071376),LELAND,"512 S LAVERGNE AVE, 60644",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7492388508,41.8735875291
610308,POINT (-87.66943999589355 41.88356876703394),RUDOLPH,"110 N PAULINA ST, 60612",ES,"PE, PK, K, 1, 2, 3, 4, 5","District, Special Ed.",-87.6694399954,41.8835687682
610312,POINT (-87.58959020364783 41.73315975042359),MCDOWELL,"1419 E 89TH ST, 60619",ES,"PE, PK, K, 1, 2, 3, 4, 5","District, non-alternative",-87.5895902032,41.7331597515
610313,POINT (-87.68579293038088 41.90529328777917),DIEGO,"1313 N CLAREMONT AVE, 60622",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6857929303,41.9052932886
610315,POINT (-87.65053774145026 41.67228196958566),WHITE,"1136 W 122ND ST, 60643",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6505377409,41.6722819704
610316,POINT (-87.58218088919993 41.72608002058175),EARHART,"1710 E 93RD ST, 60617",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5821808889,41.7260800217
610317,POINT (-87.69211360529388 41.82389930145041),BRIGHTON PARK,"3825 S WASHTENAW AVE, 60632",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6921136049,41.8238993023
610319,POINT (-87.66785319501565 41.82935504974349),EVERGREEN,"3537 S PAULINA ST, 60609",MS,"6, 7, 8","District, non-alternative",-87.6678531947,41.8293550508
610321,POINT (-87.72028376234863 41.95198843578271),"MARSHALL, T","3900 N LAWNDALE AVE, 60618",MS,"7, 8","District, non-alternative",-87.7202837621,41.9519884366
610323,POINT (-87.5577592346045 41.73370609270685),BOWEN HS,"2710 E 89TH ST, 60617",HS,"9, 10, 11, 12","District, non-alternative",-87.5577592347,41.7337060939
610325,POINT (-87.70804004239572 41.93394276134011),LOGANDALE,"3212 W GEORGE ST, 60618",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7080400421,41.9339427625
610329,POINT (-87.67520985144336 41.85772737116127),OROZCO,"1940 W 18TH ST, 60608",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6752098511,41.8577273722
610334,POINT (-87.71542384231678 41.88623749574124),RABY HS,"3545 W FULTON BLVD, 60624",HS,"9, 10, 11, 12","District, non-alternative",-87.7154238418,41.8862374965
610339,POINT (-87.64918004957251 41.758925261720385),STAGG,"7424 S MORGAN ST, 60621",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6491800491,41.7589252625
610340,POINT (-87.77643154361535 41.94213773650901),CHGO ACAD HS,"3400 N AUSTIN AVE, 60634",HS,"9, 10, 11, 12","District, non-alternative",-87.7764315436,41.9421377375
610342,POINT (-87.68304915730603 41.90678837405211),SABIN,"2216 W HIRSCH ST, 60622",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6830491568,41.9067883749
610345,POINT (-87.60838209117804 41.814499225277245),WOODSON,"4414 S EVANS AVE, 60653",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6083820907,41.8144992262
610347,POINT (-87.6810603943732 41.777483071526035),CLAREMONT,"2300 W 64TH ST, 60636",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6810603943,41.7774830723
610350,POINT (-87.57667957815038 41.72969180969286),BLACK,"9101 S EUCLID AVE, 60617",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5766795781,41.7296918105
610352,POINT (-87.72999192083805 41.73884328116333),DURKIN PARK,"8445 S KOLIN AVE, 60652",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7299919208,41.7388432818
610353,POINT (-87.71165287681926 41.82434989119523),CALMECA,"3456 W 38TH ST, 60632",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7116528769,41.824349892
610354,POINT (-87.7071139760126 41.961721810699224),NORTH RIVER,"4416 N TROY ST, 60625",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7071139761,41.9617218116
610355,POINT (-87.66381619675366 41.96230796065631),COURTENAY,"4420 N BEACON ST, 60640",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6638161966,41.9623079619
610357,POINT (-87.6990540928824 41.84816154840842),SPRY HS,"2400 S MARSHALL BLVD, 60623",HS,"9, 10, 11, 12","District, non-alternative",-87.6990540931,41.8481615496
610362,POINT (-87.63934208852979 41.7156648233012),EVERS,"9811 S LOWE AVE, 60628",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6393420883,41.7156648242
610363,POINT (-87.64604753717727 41.956824029624705),DISNEY,"4140 N MARINE DR, 60613",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6460475366,41.9568240306
610364,POINT (-87.61431990483878 41.65370553839573),DUBOIS,"330 E 133RD ST, 60827",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6143199049,41.6537055394
610366,POINT (-87.64800770232159 41.71619373087566),WACKER,"9746 S MORGAN ST, 60643",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6480077018,41.716193732
610367,POINT (-87.76633426220086 41.87797815154666),DE PRIEST,"139 S PARKSIDE AVE, 60644",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7663342623,41.8779781526
610368,POINT (-87.62986803481319 41.70531488223165),"HUGHES, L","240 W 104TH ST, 60628",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6298680347,41.7053148832
610369,POINT (-87.64676751681917 41.734152908183354),"JACKSON, M","917 W 88TH ST, 60620",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6467675163,41.734152909
610380,POINT (-87.62441056233249 41.804558780827),"WILLIAMS, D","4934 S WABASH AVE, 60615",HS,"9, 10, 11, 12","District, non-alternative",-87.6244105618,41.8045587818
610381,POINT (-87.62441056233249 41.804558780827),BRONZEVILLE HS,"4934 S WABASH AVE, 60615",HS,"9, 10, 11, 12","District, non-alternative",-87.6244105618,41.8045587818
610383,POINT (-87.73412163532085 41.83603568270142),GREATER LAWNDALE HS,"3120 S KOSTNER AVE, 60623",HS,"9, 10, 11, 12","District, non-alternative",-87.7341216352,41.8360356838
610384,POINT (-87.73412163532085 41.83603568270142),INFINITY HS,"3120 S KOSTNER AVE, 60623",HS,"9, 10, 11, 12","District, non-alternative",-87.7341216352,41.8360356838
610385,POINT (-87.73412163532085 41.83603568270142),MULTICULTURAL ACAD SCHOLARSHIP,"3120 S KOSTNER AVE, 60623",HS,"9, 10, 11, 12","District, non-alternative",-87.7341216352,41.8360356838
610386,POINT (-87.66734109668526 41.80351526458904),PEACE & EDUCATION HS,"4946 S PAULINA ST, 60609",HS,"10, 11, 12",Alternative/District,-87.6673410969,41.8035152658
610389,POINT (-87.72612961117402 41.89444937565905),ORR HS,"730 N PULASKI RD, 60624",HS,"9, 10, 11, 12","District, non-alternative",-87.7261296112,41.8944493769
610390,POINT (-87.66518799680999 41.989033192103754),RICKOVER HS,"5900 N GLENWOOD AVE, 60660",HS,"9, 10, 11, 12","District, non-alternative",-87.6651879969,41.989033193
610391,POINT (-87.67162519427598 41.78204140385825),LINDBLOM HS,"6130 S WOLCOTT AVE, 60636",HS,"7, 8, 9, 10, 11, 12","District, non-alternative",-87.6716251942,41.7820414047
610392,POINT (-87.73412163532085 41.83603568270142),WORLD LANGUAGE HS,"3120 S KOSTNER AVE, 60623",HS,"9, 10, 11, 12","District, non-alternative",-87.7341216352,41.8360356838
610394,POINT (-87.65247254116349 41.965520026673744),UPLIFT HS,"900 W WILSON AVE, 60640",HS,"9, 10, 11, 12","District, non-alternative",-87.6524725409,41.9655200273
610396,POINT (-87.70644400655584 41.7643796376908),TARKINGTON,"3330 W 71ST ST, 60629",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7064440062,41.7643796388
610402,POINT (-87.69072464665688 41.94138824978603),DEVRY HS,"3300 N CAMPBELL AVE, 60618",HS,"11, 12","District, non-alternative",-87.6907246467,41.9413882508
610405,POINT (-87.67763528918928 41.883187082102985),SUDER,"2022 W WASHINGTON BLVD, 60612",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6776352888,41.8831870827
610499,POINT (-87.70207760877514 41.86414328087339),COLLINS HS,"1313 S SACRAMENTO DR, 60623",HS,"9, 10, 11, 12","District, non-alternative",-87.7020776088,41.8641432818
610501,POINT (-87.76328558625954 41.88521268987922),AUSTIN POLY HS,"231 N PINE AVE, 60644",HS,"9, 10, 11, 12","District, non-alternative",-87.763285586,41.8852126907
610502,POINT (-87.68872394838384 41.87884780423051),MARINE MILITARY HS,"145 S CAMPBELL AVE, 60612",HS,"9, 10, 11, 12","District, non-alternative",-87.6887239478,41.8788478053
610503,POINT (-87.72631369908494 41.86701365053973),FRAZIER PROSPECTIVE,"4027 W GRENSHAW ST, 60624",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7263136992,41.8670136517
610504,POINT (-87.6775785340654 41.827774409139415),THOMAS,"3625 S HOYNE AVE, 60609",ES,"PE, PK","District, Special Ed.",-87.6775785341,41.8277744098
610506,POINT (-87.6350153384833 41.78150518956856),TEAM HS,"6201 S STEWART AVE, 60621",HS,"9, 10, 11, 12","District, non-alternative",-87.6350153382,41.7815051905
610513,POINT (-87.63272029776823 41.828145789756654),AIR FORCE HS,"3630 S WELLS ST, 60609",HS,"9, 10, 11, 12","District, non-alternative",-87.6327202975,41.828145791
610515,POINT (-87.73067837614433 41.95046050541308),DISNEY II,"3815 N KEDVALE AVE, 60641",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.7306783758,41.9504605065
610518,POINT (-87.76328558625954 41.88521268987922),VOISE HS,"231 N PINE AVE, 60644",HS,"9, 10, 11, 12","District, non-alternative",-87.763285586,41.8852126907
610520,POINT (-87.67365930572397 41.902914975703894),LASALLE II,"1148 N HONORE ST, 60622",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.6736593055,41.9029149765
610521,POINT (-87.66649323325078 41.771221669213524),"DAVIS, M","6730 S PAULINA ST, 60636",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.666493233,41.7712216702
610523,POINT (-87.81373444948842 41.994237712006125),EDISON PARK,"6220 N OLCOTT AVE, 60631",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.8137344489,41.9942377128
610529,POINT (-87.65940388957101 41.89352020256033),OGDEN HS,"1250 W ERIE ST, 60642",HS,"6, 7, 8, 9, 10, 11, 12","District, non-alternative",-87.6594038896,41.8935202033
610530,POINT (-87.59039657800939 41.76778254837634),SOUTHSHORE,"1415 E 70TH ST, 60637",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.5903965778,41.7677825492
610532,POINT (-87.71136903034309 41.793451895998345),HERNANDEZ,"3510 W 55TH ST, 60632",MS,"6, 7, 8","District, non-alternative",-87.7113690304,41.7934518969
610533,POINT (-87.76581729991214 41.92131679445306),PRIETO,"2231 N CENTRAL AVE, 60639",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7658172994,41.9213167955
610534,POINT (-87.6448406240824 41.90508168488527),SKINNER NORTH,"640 W SCOTT ST, 60610",ES,"K, 1, 2, 3, 4, 5, 6","District, non-alternative",-87.6448406242,41.9050816857
610539,POINT (-87.7700905187411 41.93493132419295),CAMRAS,"3000 N MANGO AVE, 60634",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7700905183,41.9349313253
610541,POINT (-87.72481174181804 41.94004313071982),LORCA,"3231 N SPRINGFIELD AVE, 60618",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7248117419,41.9400431317
610542,POINT (-87.70588041620601 42.002958760651154),WEST RIDGE,"6700 N WHIPPLE ST, 60645",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7058804162,42.0029587615
610543,POINT (-87.71102218122711 41.795201661600444),SOLORIO HS,"5400 S ST LOUIS AVE, 60632",HS,"9, 10, 11, 12","District, non-alternative",-87.711022181,41.7952016623
610544,POINT (-87.73992095991781 41.77110650873776),AZUELA,"4707 W MARQUETTE RD, 60629",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8","District, non-alternative",-87.7399209599,41.7711065099
610547,POINT (-87.5763531979464 41.75881910105731),SOUTH SHORE INTL HS,"1955 E 75TH ST, 60649",HS,"9, 10, 11","District, non-alternative",-87.5763531975,41.7588191016
610548,POINT (-87.6649682526073 41.868548445415726),STEM ES,"1522 W FILLMORE ST, 60607",ES,"K, 1, 2, 3, 4, 5","District, non-alternative",-87.6649682527,41.8685484462
610555,POINT (-87.75432040820785 41.89555355994352),BANNER ACADEMY WEST HS,"819 N LEAMINGTON AVE, 60651",HS,"9, 10, 11, 12",Alternative/District,-87.7543204081,41.8955535608
610557,POINT (-87.7040593884553 41.735211584076225),PATHWAYS EDUCATION HS,"3270 W 87TH ST, 60652",HS,"9, 10, 11, 12",Alternative/District,-87.7040593885,41.735211585
610558,POINT (-87.70738198699019 41.75374920363687),GOODE ACAD HS,"7651 S HOMAN AVE, 60652",HS,"9, 10","District, non-alternative",-87.707381987,41.7537492043
610559,POINT (-87.68978067148812 41.80651884424673),SHIELDS MIDDLE,"2611 W 48TH ST, 60632",ES,"5, 6, 7, 8","District, non-alternative",-87.6897806715,41.8065188454
610561,POINT (-87.68324895425825 41.87752873326511),CRANE MEDICAL PREP,"2245 W JACKSON BLVD, 60612",HS,9,"District, non-alternative",-87.6832489544,41.8775287345
610563,POINT (-87.67754236731894 41.808439974829),BACK OF THE YARDS IB HS,"2111 W 47TH ST, 60609",HS,9,"District, non-alternative",-87.6775423672,41.8084399757
610564,POINT (-87.72028376234863 41.95198843578271),DISNEY II HS,"3900 N LAWNDALE AVE, 60618",HS,"7, 9","District, non-alternative",-87.7202837621,41.9519884366
